VREME         KORISNIK   PID     RODITELJ         ISHOD     TRAJANJE   KOMANDA
10:07:08.503  kali       3398    python3          OK        2191.0     /usr/bin/grep
10:07:08.507  kali       3405    xfce4-panel-gen  OK        471.0      /usr/sbin/ip
10:07:08.511  kali       3406    xfce4-panel-gen  OK        316.2      /usr/bin/grep
10:07:08.518  kali       3407    zsh              OK        393.8      /usr/bin/python3
10:07:08.569  kali       3407    python3          ENOENT    15.8       /home/kali/.local/bin/grep
10:07:08.574  kali       3407    python3          ENOENT    25.6       /usr/local/sbin/grep
10:07:08.574  kali       3407    python3          ENOENT    16.5       /usr/sbin/grep
10:07:08.577  kali       3407    python3          ENOENT    16.2       /sbin/grep
10:07:08.586  kali       3407    python3          ENOENT    13.3       /usr/local/bin/grep
10:07:08.586  kali       3407    python3          OK        1847.3     /usr/bin/grep
10:07:09.417  kali       3409    wrapper-2.0      OK        3524.2     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:09.425  kali       3412    xfce4-panel-gen  OK        286.8      /usr/bin/cut
10:07:09.428  kali       3413    xfce4-panel-gen  OK        316.6      /usr/bin/head
10:07:09.430  kali       3411    xfce4-panel-gen  OK        307.0      /usr/sbin/ip
10:07:09.448  kali       3415    xfce4-panel-gen  OK        284.1      /usr/sbin/ip
10:07:09.449  kali       3416    xfce4-panel-gen  OK        1062.6     /usr/bin/grep
10:07:10.430  kali       3417    wrapper-2.0      OK        1164.2     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:10.435  kali       3419    xfce4-panel-gen  OK        304.9      /usr/sbin/ip
10:07:10.435  kali       3420    xfce4-panel-gen  OK        268.1      /usr/bin/cut
10:07:10.440  kali       3421    xfce4-panel-gen  OK        3870.9     /usr/bin/head
10:07:10.472  kali       3423    xfce4-panel-gen  OK        331.1      /usr/sbin/ip
10:07:10.475  kali       3424    xfce4-panel-gen  OK        284.5      /usr/bin/grep
10:07:11.443  kali       3425    wrapper-2.0      OK        750.9      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:11.451  kali       3427    xfce4-panel-gen  OK        304.5      /usr/sbin/ip
10:07:11.452  kali       3429    xfce4-panel-gen  OK        331.3      /usr/bin/head
10:07:11.454  kali       3428    xfce4-panel-gen  OK        312.9      /usr/bin/cut
10:07:11.469  kali       3432    xfce4-panel-gen  OK        294.1      /usr/bin/grep
10:07:11.470  kali       3431    xfce4-panel-gen  OK        351.8      /usr/sbin/ip
10:07:12.457  kali       3433    wrapper-2.0      OK        1096.6     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:12.461  kali       3435    xfce4-panel-gen  OK        308.5      /usr/sbin/ip
10:07:12.463  kali       3436    xfce4-panel-gen  OK        282.7      /usr/bin/cut
10:07:12.463  kali       3437    xfce4-panel-gen  OK        285.2      /usr/bin/head
10:07:12.482  kali       3439    xfce4-panel-gen  OK        313.0      /usr/sbin/ip
10:07:12.482  kali       3440    xfce4-panel-gen  OK        174.5      /usr/bin/grep
10:07:13.446  kali       3441    wrapper-2.0      OK        1148.6     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:13.449  kali       3444    xfce4-panel-gen  OK        226.0      /usr/bin/cut
10:07:13.449  kali       3445    xfce4-panel-gen  OK        203.9      /usr/bin/head
10:07:13.451  kali       3443    xfce4-panel-gen  OK        1541.8     /usr/sbin/ip
10:07:13.454  kali       3448    xfce4-panel-gen  OK        144.7      /usr/bin/grep
10:07:13.455  kali       3447    xfce4-panel-gen  OK        145.4      /usr/sbin/ip
10:07:14.450  kali       3449    wrapper-2.0      OK        442.3      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:14.451  kali       3451    xfce4-panel-gen  OK        113.5      /usr/sbin/ip
10:07:14.452  kali       3453    xfce4-panel-gen  OK        95.6       /usr/bin/head
10:07:14.453  kali       3452    xfce4-panel-gen  OK        1110.8     /usr/bin/cut
10:07:14.457  kali       3456    xfce4-panel-gen  OK        100.3      /usr/bin/grep
10:07:14.457  kali       3455    xfce4-panel-gen  OK        101.3      /usr/sbin/ip
